return_period,224,475,975,2475
0,0.158846256,0.26735665,0.475095109,0.682114195
1,0.153992246,0.258326159,0.465676065,0.669682611
2,0.153368109,0.260656716,0.464445491,0.672839761
3,0.158816416,0.262148685,0.469238547,0.67773588
4,0.150405032,0.25250939,0.45442727,0.657355195
5,0.15001563,0.252058958,0.453833607,0.660532401
6,0.159865436,0.260500296,0.466938859,0.672489633
7,0.150513156,0.257319092,0.466539168,0.675253179
8,0.156282348,0.264992786,0.467627673,0.667632104
9,0.15775897,0.264019282,0.472867657,0.676517582
10,0.157227332,0.26490559,0.472925494,0.680476353
11,0.155001134,0.260180687,0.460386355,0.662318386
12,0.158558936,0.262098951,0.469372239,0.678350417
13,0.15934757,0.268588983,0.475952381,0.68360347
14,0.157876511,0.260858542,0.467097653,0.672004038
15,0.156810608,0.263100477,0.470918719,0.677081227
16,0.156489577,0.26148795,0.469629352,0.678858019
17,0.151315127,0.254917175,0.455312968,0.660791099
18,0.156351495,0.264635213,0.467697638,0.670670956
19,0.157417492,0.258986514,0.461052017,0.66520976
20,0.152600349,0.258577308,0.468254516,0.67132583
21,0.153942456,0.254201341,0.455149847,0.658939142
22,0.152278798,0.260396336,0.469502437,0.671771174
23,0.151031899,0.251458222,0.455102637,0.65832175
24,0.155265569,0.260251213,0.460587122,0.669146398
25,0.158258767,0.26543497,0.474218123,0.68076977
26,0.152381933,0.261649553,0.464142929,0.664652843
27,0.156387663,0.261034259,0.463098989,0.6661137
28,0.159725375,0.268447996,0.471366984,0.678315006
29,0.153768941,0.255716143,0.465007445,0.674649399
30,0.154344751,0.257885385,0.458191441,0.660339207
31,0.157551244,0.263958938,0.473736602,0.678414461
32,0.154826269,0.26267558,0.465098919,0.674583712
33,0.150235748,0.25119937,0.452972645,0.656740675
34,0.152895109,0.254606667,0.460147888,0.663065153
35,0.159968094,0.267665856,0.469782834,0.671942987
36,0.153948391,0.257706241,0.458408751,0.665124955
37,0.154997512,0.255380732,0.465066565,0.670061547
38,0.157079433,0.265597183,0.4663971,0.670385317
39,0.15424215,0.259063406,0.467676146,0.668768012
40,0.158815523,0.263071665,0.467517767,0.67648255
41,0.159603141,0.260254804,0.460443996,0.666554351
42,0.151731633,0.253321133,0.454498251,0.655484262
43,0.150456619,0.251589594,0.458258157,0.667651982
44,0.158214294,0.259354051,0.468624121,0.67083913
45,0.151614767,0.261295519,0.47046219,0.673328602
46,0.152978009,0.259305603,0.462268611,0.667191461
47,0.151834189,0.252417364,0.456535689,0.658510905
48,0.150954226,0.260229808,0.467848532,0.677324744
49,0.156874987,0.263746416,0.467587512,0.671089551
50,0.153325914,0.260950493,0.463074102,0.66388814
51,0.15293049,0.26269723,0.468255623,0.670074999
52,0.152707059,0.253664781,0.459097562,0.659673788
53,0.156525286,0.258762,0.463468129,0.667220118
54,0.154519823,0.259404393,0.45991032,0.666682015
55,0.152591561,0.254219108,0.455139959,0.655293889
56,0.158860993,0.259712542,0.4604174,0.664255088
57,0.155742162,0.261827514,0.468652388,0.669845079
58,0.155287448,0.256038054,0.464096039,0.669352553
59,0.157304403,0.26219917,0.462678997,0.665513602
60,0.154186165,0.256335455,0.465263111,0.666789882
61,0.157457874,0.262789843,0.469574995,0.672063161
62,0.153403164,0.261783365,0.465711974,0.668253293
63,0.151035911,0.259377315,0.461531616,0.66583968
64,0.153341879,0.255520993,0.457645592,0.662989708
65,0.151325368,0.251879439,0.45556295,0.663227106
66,0.157812732,0.262943069,0.468166542,0.674630291
67,0.150594565,0.250852961,0.450883301,0.655605849
68,0.15272185,0.255990188,0.465617844,0.672862867
69,0.150950622,0.252584184,0.461294754,0.668242981
70,0.151144819,0.252503328,0.458466992,0.662888771
71,0.153148737,0.26303375,0.47181719,0.674034951
72,0.157380411,0.262355826,0.469234627,0.678772135
73,0.156066141,0.264583476,0.470335561,0.676751157
74,0.159426722,0.26883731,0.473862051,0.676288735
75,0.151362589,0.259668943,0.465704659,0.668099327
76,0.151500388,0.255668572,0.458189258,0.66401036
77,0.15156627,0.255730715,0.464473643,0.672355633
78,0.150646166,0.252946304,0.454829656,0.663640887
79,0.154100991,0.26152978,0.465572025,0.666814804
80,0.152146393,0.255895738,0.456180195,0.660041108
81,0.152249996,0.253165067,0.456696117,0.663057649
82,0.153146219,0.262557059,0.467589231,0.669337683
83,0.154672204,0.261516487,0.464493015,0.672466757
84,0.155765664,0.258088021,0.465072699,0.67082416
85,0.157921238,0.264788249,0.473697419,0.677536814
86,0.158114635,0.267239991,0.472967825,0.678127707
87,0.159319812,0.26070341,0.466931496,0.674356701
88,0.154273181,0.254408291,0.463590455,0.668387573
89,0.151037807,0.260709945,0.465567342,0.67207521
90,0.156460301,0.264475653,0.471705045,0.675585268
91,0.159629385,0.26376564,0.469518399,0.679380862
92,0.159018875,0.268849151,0.470943784,0.677312055
93,0.156261045,0.259260846,0.468659526,0.674025127
94,0.156244878,0.258409673,0.46083174,0.669590651
95,0.155676583,0.256049582,0.463712623,0.670009979
96,0.15200231,0.258292936,0.45876481,0.665540025
97,0.156437754,0.265660835,0.47065024,0.679132221
98,0.151774643,0.256587819,0.462935945,0.664298483
