ID,TestbedID,RoofShape,FloodZone,Area,Longitude,Latitude,Terrain,DSWII,BuildingType,AvgJanTemp,Garage,NumberOfStories,YearBuilt,RoofSlope,MeanRoofHt,geometry,OccupancyClass,FEMAID
277,25981,Gable,X,322.0489566,-93.29123,30.1698135,11,132.1509109,Wood,Above,0,1,1996,0.18,14.68,"POLYGON ((-93.291312 30.169882, -93.291312 30.169745, -93.29114800000001 30.169745, -93.29114800000001 30.169882, -93.291312 30.169882))",RES1,79715
278,23101,Hip,X,275.760627,-93.2833065,30.162938,11,132.3644607,Wood,Above,0,2,1998,0.43,24.98,"POLYGON ((-93.283214 30.16299, -93.283399 30.16299, -93.283399 30.162886, -93.283214 30.162886, -93.283214 30.16299))",COM1,79720
279,28305,Hip,X,331.9178363,-93.28602699,30.15069757,21,132.772271,Wood,Above,0,1,1994,0.176837266,15.21522302,"POLYGON ((-93.285916 30.150715, -93.286091 30.150798, -93.28613900000001 30.150723, -93.286057 30.150685, -93.286089 30.150635, -93.285995 30.15059, -93.285916 30.150715))",RES3,79727
280,994,Gable,X,308.1911675,-93.28776452,30.17073215,11,132.1144897,Wood,Above,0,1,1993,0.14230666,14.58739382,"POLYGON ((-93.287745 30.170756, -93.28791099999999 30.170756, -93.28791099999999 30.170689, -93.287648 30.170689, -93.287648 30.170796, -93.287745 30.170796, -93.287745 30.170756))",RES3,79729
281,29164,Gable,X,268.3251238,-93.288954,30.1693625,11,132.1618932,Wood,Above,0,1,1995,0.015620572,12.2840104,"POLYGON ((-93.289002 30.169265, -93.288906 30.169265, -93.288906 30.16946, -93.289002 30.16946, -93.289002 30.169265))",RES3,79730
282,12769,Gable,X,272.6865727,-93.290251,30.17082,11,132.1158739,Wood,Above,0,1,1998,0,19.6,"POLYGON ((-93.290193 30.170902, -93.29030899999999 30.170902, -93.29030899999999 30.170738, -93.290193 30.170738, -93.290193 30.170902))",RES1,79735
283,7823,Gable,X,468.7116268,-93.28520147,30.16389641,11,132.3361084,Wood,Above,1.1,1,1998,0.010294674,12.18717589,"POLYGON ((-93.285088 30.16386, -93.28508600000001 30.163978, -93.285293 30.16398, -93.285295 30.163793, -93.285175 30.163792, -93.285174 30.16386, -93.285088 30.16386))",RES1,79737
284,13323,Hip,X,445.6256748,-93.29234641,30.16799821,11,132.2129599,Wood,Above,0,1,1999,0.191136457,15.74,"POLYGON ((-93.292248 30.168073, -93.292481 30.168073, -93.292481 30.168015, -93.292417 30.168015, -93.292417 30.167911, -93.292248 30.167911, -93.292248 30.168073))",RES1,79491
285,2697,Gable,X,348.0357744,-93.29339365,30.16774707,11,132.2231085,Wood,Above,0,2,1998,0.059785032,13.08700058,"POLYGON ((-93.293301 30.167807, -93.293515 30.167812, -93.29351800000001 30.167734, -93.29341100000001 30.167731, -93.293413 30.167661, -93.293306 30.167659, -93.293301 30.167807))",RES1,79746
286,29167,Gable,X,300.3550017,-93.28976084,30.17218451,11,132.0698141,Wood,Above,0,1,1994,0.38,15.18,"POLYGON ((-93.28983100000001 30.172254, -93.28983100000001 30.172096, -93.289732 30.172096, -93.289732 30.172171, -93.28966800000001 30.172171, -93.28966800000001 30.172254, -93.28983100000001 30.172254))",RES1,79751
287,11346,Gable,X,336.7616696,-93.28384239,30.1632854,11,132.3539233,Wood,Above,2.1,1,1997,0.067853141,12.89,"POLYGON ((-93.28372899999999 30.163354, -93.283888 30.163354, -93.283888 30.163305, -93.28394900000001 30.163305, -93.28394900000001 30.163215, -93.283794 30.163215, -93.283794 30.163278, -93.28372899999999 30.163278, -93.28372899999999 30.163354))",RES1,79761
288,19968,Gable,X,223.7387522,-93.2897225,30.1717765,11,132.0832692,Wood,Above,2.1,1,1993,0.25,18.6,"POLYGON ((-93.28966200000001 30.171712, -93.28966200000001 30.171841, -93.289783 30.171841, -93.289783 30.171712, -93.28966200000001 30.171712))",RES1,79767
289,22798,Gable,X,537.7829285,-93.29170545,30.17073575,11,132.121189,Wood,Above,2.1,1,1998,0.22,15.78,"POLYGON ((-93.291631 30.170609, -93.29163200000001 30.170863, -93.29178 30.170862, -93.29177900000001 30.170609, -93.291631 30.170609))",RES1,77409
290,16792,Gable,X,417.6391632,-93.28497425,30.16279791,11,132.3719777,Wood,Above,0,2,1999,0.42,31.16,"POLYGON ((-93.28505800000001 30.162885, -93.28505699999999 30.16271, -93.28489 30.162711, -93.284892 30.162886, -93.28505800000001 30.162885))",RES1,79775
291,3278,Hip,X,321.1355383,-93.29026506,30.17102176,11,132.1092144,Wood,Above,0,1,1998,0.223284087,16.05971067,"POLYGON ((-93.290336 30.171095, -93.290336 30.170925, -93.29024200000001 30.170925, -93.29024200000001 30.171007, -93.29016900000001 30.171007, -93.29016900000001 30.171095, -93.290336 30.171095))",RES1,79782
292,26577,Hip,X,334.8684231,-93.28351522,30.1628947,11,132.3662512,Wood,Above,0,1,1997,0.23,17.56,"POLYGON ((-93.283574 30.16299, -93.283574 30.162786, -93.283496 30.162786, -93.283496 30.162828, -93.28345 30.162828, -93.28345 30.16299, -93.283574 30.16299))",RES1,79785
293,18826,Hip,X,324.3842673,-93.29026825,30.1694861,11,132.1600804,Wood,Above,0,1,1998,0.1,11.55,"POLYGON ((-93.290335 30.16957, -93.29033699999999 30.169403, -93.29020199999999 30.169402, -93.290199 30.169569, -93.290335 30.16957))",COM1,79790
294,29771,Gable,X,293.1151124,-93.2902615,30.1717775,11,132.0841672,Wood,Above,0,1,1996,0.19,13.99,"POLYGON ((-93.290322 30.171693, -93.290201 30.171693, -93.290201 30.171862, -93.290322 30.171862, -93.290322 30.171693))",RES1,79793
295,23363,Gable,X,351.6644756,-93.290262,30.1704165,11,132.1292586,Wood,Above,0,1,1996,0.2,15.79,"POLYGON ((-93.290175 30.170346, -93.290175 30.170487, -93.29034900000001 30.170487, -93.29034900000001 30.170346, -93.290175 30.170346))",RES1,79795
296,16200,Hip,X,319.0792965,-93.2912075,30.1690135,11,132.1773617,Wood,Above,0,1,1999,0.28,16.9,"POLYGON ((-93.291264 30.169112, -93.291264 30.168915, -93.291151 30.168915, -93.291151 30.169112, -93.291264 30.169112))",RES1,79798
297,2987,Hip,X,297.2248034,-93.29022755,30.17277625,11,132.0510047,Wood,Above,0,1,1999,0.186304469,15.38735398,"POLYGON ((-93.290171 30.172685, -93.290171 30.172868, -93.290284 30.172868, -93.290284 30.172684, -93.290171 30.172685))",RES1,79809
298,23087,Gable,X,275.4910357,-93.289799,30.1690435,11,132.1739185,Wood,Above,0,1,1998,0.33,15.48,"POLYGON ((-93.289737 30.169121, -93.289861 30.169121, -93.289861 30.168966, -93.289737 30.168966, -93.289737 30.169121))",RES1,79810
299,20227,Gable,X,909.8693143,-93.29072255,30.17408619,51,132.0084195,Wood,Above,2.1,1,1999,0.149808605,14.72379282,"POLYGON ((-93.29095100000001 30.174092, -93.290948 30.173938, -93.29078 30.17394, -93.290781 30.174013, -93.290724 30.174014, -93.29072600000001 30.174083, -93.29047 30.174086, -93.29047199999999 30.174208, -93.290744 30.174205, -93.29074199999999 30.174094, -93.29095100000001 30.174092))",RES3,79815
300,19412,Gable,X,300.2444499,-93.29336202,30.16647834,11,132.2650355,Wood,Above,2.1,2,1998,0.21,29.12,"POLYGON ((-93.293425 30.166554, -93.293415 30.166442, -93.293466 30.166439, -93.29346200000001 30.166402, -93.293284 30.166414, -93.293297 30.166562, -93.293425 30.166554))",RES1,79816
301,19970,Hip,X,345.9808535,-93.29025942,30.1723766,11,132.0643079,Wood,Above,2.1,1,1999,0.074735694,13.3588308,"POLYGON ((-93.29033 30.172273, -93.29023100000001 30.172273, -93.29023100000001 30.17237, -93.290161 30.17237, -93.290161 30.172456, -93.29033 30.172456, -93.29033 30.172273))",RES1,79822
302,19693,Hip,X,314.5976124,-93.289823,30.170492,11,132.1259974,Wood,Above,2.1,1,1997,0.27,15.02,"POLYGON ((-93.28988200000001 30.170399, -93.28976400000001 30.170399, -93.28976400000001 30.170585, -93.28988200000001 30.170585, -93.28988200000001 30.170399))",RES1,79827
303,21131,Hip,X,412.9340373,-93.29379212,30.14814196,21,132.870224,Wood,Above,1.1,1,1993,0.03,15.12,"POLYGON ((-93.293739 30.148148, -93.29364 30.148183, -93.29366899999999 30.148244, -93.293938 30.148148, -93.293897 30.148062, -93.293843 30.148081, -93.29382699999999 30.148047, -93.293711 30.148088, -93.293739 30.148148))",RES1,79828
304,3552,Hip,X,361.2019777,-93.2927695,30.16802,11,132.2129797,Wood,Above,0,1,1998,0.193146474,15.51175407,"POLYGON ((-93.292857 30.167948, -93.292682 30.167948, -93.292682 30.168092, -93.292857 30.168092, -93.292857 30.167948))",RES1,79834
305,23361,Gable,X,397.6769089,-93.29033047,30.16890326,11,132.1794845,Wood,Above,2.1,1,1998,0.57,14.89,"POLYGON ((-93.29020199999999 30.168972, -93.290418 30.168977, -93.290423 30.16881, -93.290302 30.168807, -93.290299 30.168895, -93.290205 30.168893, -93.29020199999999 30.168972))",RES1,79836
306,19969,Gable,X,367.036527,-93.29068447,30.17209755,11,132.0742916,Wood,Above,0,1,1997,0.46,18.3,"POLYGON ((-93.290609 30.172168, -93.29080500000001 30.172168, -93.29080500000001 30.172092, -93.290727 30.172092, -93.290727 30.172018, -93.290566 30.172018, -93.290566 30.172064, -93.290609 30.172064, -93.290609 30.172168))",RES1,79837
307,17377,Hip,X,359.9484468,-93.29233269,30.16623334,11,132.2713298,Wood,Above,0,1,1998,0.26,18.07,"POLYGON ((-93.292253 30.166306, -93.292438 30.166306, -93.292438 30.16623, -93.29239800000001 30.16623, -93.29239800000001 30.166181, -93.29234700000001 30.166181, -93.29234700000001 30.166139, -93.292253 30.166139, -93.292253 30.166306))",RES3,79838
308,16199,Gable,X,419.1694931,-93.29520426,30.16877202,11,132.1923575,Wood,Above,2.1,2,1998,0.41,29.18,"POLYGON ((-93.29513900000001 30.16888, -93.295276 30.16888, -93.295276 30.168706, -93.295241 30.168706, -93.295241 30.168653, -93.29513900000001 30.168653, -93.29513900000001 30.16888))",RES1,79839
309,17379,Gable,X,494.5767529,-93.29299021,30.16992239,11,132.1503731,Wood,Above,0,2,1997,0.53,24.53,"POLYGON ((-93.292922 30.170042, -93.29307 30.170036, -93.293058 30.169803, -93.292911 30.169808, -93.292922 30.170042))",RES1,79842
310,24814,Hip,X,327.8640098,-93.28978212,30.17279462,11,132.0496277,Wood,Above,0,1,1995,0.254106551,16.62011912,"POLYGON ((-93.289801 30.172698, -93.28971300000001 30.172697, -93.289709 30.172868, -93.28986999999999 30.172871, -93.289872 30.172764, -93.2898 30.172763, -93.289801 30.172698))",RES1,79843
311,24251,Gable,X,336.0544463,-93.29026906,30.17025098,11,132.1347529,Wood,Above,2.1,1,1997,0.04,14.8,"POLYGON ((-93.290341 30.170327, -93.290341 30.170156, -93.29023599999999 30.170156, -93.29023599999999 30.170237, -93.290175 30.170237, -93.290175 30.170327, -93.290341 30.170327))",RES1,79844
312,12192,Gable,X,331.6058461,-93.2897787,30.16872262,11,132.1845046,Wood,Above,2.1,1,1997,0,19.47,"POLYGON ((-93.28989 30.168789, -93.28989 30.168705, -93.289789 30.168705, -93.289789 30.168628, -93.289698 30.168628, -93.289698 30.168789, -93.28989 30.168789))",RES1,79845
313,22516,Hip,X,314.4720763,-93.29026205,30.17157882,11,132.0907521,Wood,Above,0,1,1997,0.15,14.88,"POLYGON ((-93.290333 30.171507, -93.290167 30.171507, -93.290167 30.171593, -93.29023599999999 30.171593, -93.29023599999999 30.171672, -93.290333 30.171672, -93.290333 30.171507))",RES3,79847
314,8094,Hip,X,398.8057662,-93.29276,30.166269,11,132.2709013,Wood,Above,2.1,1,1998,0.00775378,12.14097781,"POLYGON ((-93.292666 30.166195, -93.292666 30.166343, -93.29285400000001 30.166343, -93.29285400000001 30.166195, -93.292666 30.166195))",RES1,79850
315,24253,Gable,X,319.2203226,-93.2912115,30.172726,11,132.0543702,Wood,Above,0,1,1999,0.31,13,"POLYGON ((-93.29127699999999 30.172641, -93.291146 30.172641, -93.291146 30.172811, -93.29127699999999 30.172811, -93.29127699999999 30.172641))",RES1,79852
316,25362,Gable,X,373.6397282,-93.29278233,30.16705679,11,132.2448786,Wood,Above,2.1,1,1997,0,19.97,"POLYGON ((-93.292728 30.166965, -93.292728 30.167076, -93.292669 30.167076, -93.292669 30.167134, -93.292862 30.167134, -93.292862 30.166965, -93.292728 30.166965))",RES1,79854
317,2982,Hip,X,376.4613495,-93.29278677,30.16652441,11,132.2624995,Wood,Above,1.1,1,1999,0.136566717,14.48303123,"POLYGON ((-93.292868 30.166615, -93.292868 30.166448, -93.292691 30.166448, -93.292691 30.166561, -93.29275199999999 30.166561, -93.29275199999999 30.166615, -93.292868 30.166615))",RES1,79855
318,21665,Gable,X,322.9651827,-93.2898245,30.169469,11,132.1598763,Wood,Above,1.1,1,1996,0.15,12.74,"POLYGON ((-93.28989 30.169383, -93.289759 30.169383, -93.289759 30.169555, -93.28989 30.169555, -93.28989 30.169383))",RES1,79856
319,23364,Gable,X,612.5049449,-93.29377439,30.17186992,11,132.0872031,Wood,Above,2.1,1,1999,0.2,15.97,"POLYGON ((-93.293688 30.172033, -93.29382099999999 30.172034, -93.293823 30.171776, -93.293896 30.171777, -93.293897 30.171698, -93.293772 30.171697, -93.293772 30.171792, -93.29369 30.171792, -93.293688 30.172033))",RES1,79494
320,28884,Gable,X,378.419903,-93.29176747,30.17266431,11,132.057378,Wood,Above,0,1,1997,0.23,18,"POLYGON ((-93.291679 30.172769, -93.29177300000001 30.172769, -93.29177300000001 30.172676, -93.29189700000001 30.172676, -93.29189700000001 30.172595, -93.291679 30.172595, -93.291679 30.172769))",RES1,79869
321,21664,Gable,X,373.1035811,-93.2912275,30.169307,11,132.167679,Wood,Above,1.1,1,1998,0.1,12.82,"POLYGON ((-93.291296 30.169212, -93.29115899999999 30.169212, -93.29115899999999 30.169402, -93.291296 30.169402, -93.291296 30.169212))",RES1,79870
322,11628,Hip,X,376.6880631,-93.29300505,30.16959018,11,132.1614029,Wood,Above,1.1,2,1998,0.234654933,33.52,"POLYGON ((-93.29311199999999 30.169683, -93.293111 30.169574, -93.293057 30.169574, -93.293057 30.169514, -93.29289300000001 30.169515, -93.292894 30.169626, -93.29302 30.169626, -93.29302 30.169683, -93.29311199999999 30.169683))",RES1,79871
323,12196,Hip,X,406.7970357,-93.2897775,30.171608,11,132.0889476,Wood,Above,2.1,1,1993,0.234244251,17.91597604,"POLYGON ((-93.28967 30.171674, -93.289885 30.171674, -93.289885 30.171542, -93.28967 30.171542, -93.28967 30.171674))",RES1,79874
324,9527,Gable,X,349.6778332,-93.28886293,30.17203725,11,132.0731467,Wood,Above,0,1,1995,0,13.51146809,"POLYGON ((-93.288794 30.171949, -93.288793 30.172125, -93.288932 30.172125, -93.288933 30.17195, -93.288794 30.171949))",RES3,79878
325,23360,Hip,X,491.5646042,-93.29058325,30.16519495,42,132.3025947,Wood,Above,0,3,1997,0.152410059,38.77109199,"POLYGON ((-93.29046 30.165265, -93.290708 30.165263, -93.290707 30.165125, -93.290458 30.165127, -93.29046 30.165265))",RES1,79881
326,15265,Hip,X,440.5466088,-93.29171701,30.16687067,11,132.2491678,Wood,Above,1.1,1,1997,0.293115435,17.32937154,"POLYGON ((-93.29182400000001 30.166939, -93.29182400000001 30.166793, -93.291639 30.166793, -93.291639 30.16687, -93.291585 30.16687, -93.291585 30.166939, -93.29182400000001 30.166939))",RES3,79882
327,9528,Hip,X,414.0280137,-93.289772,30.173197,11,132.0362703,Wood,Above,0,1,1998,0,14.56,"POLYGON ((-93.289689 30.17311, -93.289689 30.173284, -93.289855 30.173284, -93.289855 30.17311, -93.289689 30.17311))",RES1,79887
328,2404,Hip,X,488.1424266,-93.2988635,30.168778,42,132.1986277,Wood,Above,0,1,1998,0.088370866,13.60674302,"POLYGON ((-93.29897800000001 30.168708, -93.29877399999999 30.168684, -93.298749 30.168848, -93.298953 30.168872, -93.29897800000001 30.168708))",RES1,79891
329,20228,Hip,X,391.4774487,-93.2943638,30.16885172,11,132.1882404,Wood,Above,0,1,1998,0.29,17.56,"POLYGON ((-93.294443 30.168956, -93.29445 30.168778, -93.29424299999999 30.168772, -93.294241 30.168846, -93.294332 30.168849, -93.29432799999999 30.168953, -93.294443 30.168956))",RES1,79892
330,9525,Hip,X,432.0199754,-93.2912035,30.1672465,42,132.2358353,Wood,Above,0,2,1999,0.30894969,35.2,"POLYGON ((-93.291127 30.167345, -93.29128 30.167345, -93.29128 30.167148, -93.291127 30.167148, -93.291127 30.167345))",RES1,79893
331,21380,Hip,X,271.200261,-93.291927,30.172421,11,132.0657212,Wood,Above,0,1,1998,0.311592734,17.66532243,"POLYGON ((-93.291982 30.172335, -93.291872 30.172335, -93.291872 30.172507, -93.291982 30.172507, -93.291982 30.172335))",RES1,79898
332,26268,Hip,X,417.5101048,-93.29069798,30.16955104,11,132.1586768,Wood,Above,1.1,1,1999,0.24,15.94,"POLYGON ((-93.29066899999999 30.169644, -93.290795 30.169646, -93.290798 30.16951, -93.290769 30.16951, -93.290769 30.169478, -93.29057400000001 30.169475, -93.290572 30.169566, -93.290671 30.169567, -93.29066899999999 30.169644))",RES1,79900
333,7808,Hip,X,392.04116,-93.29026301,30.17003476,11,132.1419034,Wood,Above,2.1,1,1997,0.327386083,17.95247424,"POLYGON ((-93.29018000000001 30.170132, -93.29030400000001 30.170132, -93.29030400000001 30.170035, -93.290379 30.170035, -93.290379 30.169958, -93.29018000000001 30.169958, -93.29018000000001 30.170132))",RES1,79902
334,21378,Hip,X,338.3314714,-93.29230725,30.16548109,11,132.2961624,Wood,Above,2.1,1,1999,0,17.97,"POLYGON ((-93.29223500000001 30.1654, -93.292232 30.16556, -93.29237999999999 30.165562, -93.292382 30.165402, -93.29223500000001 30.1654))",RES1,79910
335,28304,Hip,X,486.0210166,-93.2939375,30.1484135,21,132.8615704,Wood,Above,2.1,1,1992,0.09,12.3,"POLYGON ((-93.293772 30.148415, -93.293823 30.148517, -93.29410300000001 30.148412, -93.29405199999999 30.14831, -93.293772 30.148415))",COM1,79911
336,4971,Hip,X,468.4500886,-93.29196902,30.14805771,21,132.869675,Wood,Above,0,1,1992,0.026543399,12.48260725,"POLYGON ((-93.292019 30.148019, -93.291999 30.147976, -93.29181 30.148042, -93.29186199999999 30.148154, -93.292153 30.148052, -93.29212099999999 30.147984, -93.292019 30.148019))",RES1,79912
337,1007,Hip,X,432.7373811,-93.292533,30.14781598,21,132.8786367,Wood,Above,0,1,1994,0.005510498,12.10019088,"POLYGON ((-93.29238599999999 30.147844, -93.29243099999999 30.147923, -93.29267400000001 30.14782, -93.29261 30.147707, -93.29245899999999 30.147771, -93.292478 30.147805, -93.29238599999999 30.147844))",RES1,79918
338,18502,Gable,X,430.5502414,-93.28883379,30.16875657,11,132.1817411,Wood,Above,1.1,2,1995,0.85,29.71,"POLYGON ((-93.288788 30.168774, -93.288742 30.168774, -93.288742 30.168862, -93.288901 30.168862, -93.288901 30.168632, -93.288788 30.168632, -93.288788 30.168774))",RES1,79921
339,3549,Hip,X,411.5918533,-93.29233445,30.16648715,11,132.2629375,Wood,Above,0,1,1999,0.316142473,17.74804497,"POLYGON ((-93.292393 30.166492, -93.292393 30.166399, -93.292243 30.166399, -93.292243 30.166561, -93.292457 30.166561, -93.292457 30.166492, -93.292393 30.166492))",RES1,79922
340,15584,Hip,X,420.5211878,-93.29028724,30.16979013,11,132.1500464,Wood,Above,0,2,1997,0.52,23.72,"POLYGON ((-93.290188 30.169859, -93.29041599999999 30.169859, -93.29041599999999 30.169773, -93.290327 30.169773, -93.290327 30.169703, -93.290188 30.169703, -93.290188 30.169859))",RES1,79925
341,27419,Hip,X,412.1737389,-93.29260537,30.14795819,21,132.874099,Wood,Above,0,1,1994,0.41,18.77,"POLYGON ((-93.29273999999999 30.147971, -93.292682 30.147852, -93.29253 30.147906, -93.292558 30.147965, -93.29245400000001 30.148002, -93.292484 30.148063, -93.29273999999999 30.147971))",RES1,79928
342,12218,Hip,X,424.4115815,-93.29364895,30.14786456,21,132.8790727,Wood,Above,0,1,1994,0,18.82,"POLYGON ((-93.29372600000001 30.147755, -93.293577 30.14781, -93.293606 30.147868, -93.293494 30.147909, -93.293525 30.147972, -93.293786 30.147876, -93.29372600000001 30.147755))",RES1,79929
343,11046,Hip,X,536.460128,-93.29350215,30.14759201,21,132.8877545,Wood,Above,1.1,1,1995,0,15.79,"POLYGON ((-93.293317 30.147607, -93.293369 30.147704, -93.29368700000001 30.147577, -93.29363600000001 30.14748, -93.293317 30.147607))",RES1,79930
344,25385,Hip,X,483.2563252,-93.293413,30.1486395,21,132.8531926,Wood,Above,2.1,1,1996,0.19,17.67,"POLYGON ((-93.293586 30.148634, -93.29353999999999 30.148538, -93.29324 30.148645, -93.29328599999999 30.148741, -93.293586 30.148634))",COM1,79933
345,27701,Hip,X,427.669972,-93.29343248,30.14745108,21,132.8922548,Wood,Above,2.1,1,1996,0.04,12.37,"POLYGON ((-93.29356900000001 30.147464, -93.293509 30.147342, -93.293357 30.147398, -93.293385 30.147455, -93.29328099999999 30.147493, -93.293312 30.147558, -93.29356900000001 30.147464))",RES1,79934
346,14145,Hip,X,422.6045734,-93.29377,30.167614,42,132.2281741,Wood,Above,2.1,2,1999,0.222401116,24.76,"POLYGON ((-93.293887 30.167551, -93.29365300000001 30.167551, -93.29365300000001 30.167677, -93.293887 30.167677, -93.293887 30.167551))",RES1,79937
347,22259,Hip,X,487.0015861,-93.29205511,30.14818856,21,132.8655347,Wood,Above,0,1,1992,0.22,17.88,"POLYGON ((-93.292064 30.148151, -93.29205 30.148121, -93.291884 30.148178, -93.291933 30.148286, -93.29224600000001 30.148179, -93.29221 30.148101, -93.292064 30.148151))",RES1,79944
348,714,Hip,X,384.3335891,-93.2883245,30.1636985,42,132.3480859,Wood,Above,0,2,1996,0.037177777,12.67595958,"POLYGON ((-93.288402 30.163785, -93.288402 30.163612, -93.288247 30.163612, -93.288247 30.163785, -93.288402 30.163785))",RES1,79945
349,13059,Gable,X,344.4874219,-93.29336518,30.16750561,11,132.2310499,Wood,Above,0,1,1998,0.21583151,16.8,"POLYGON ((-93.293305 30.167419, -93.293305 30.167463, -93.293291 30.167463, -93.293291 30.167589, -93.293436 30.167589, -93.293436 30.167419, -93.293305 30.167419))",RES1,79946
350,23362,Gable,X,402.4074327,-93.28794543,30.16901506,11,132.1716486,Wood,Above,0,2,1996,0.66,29.51,"POLYGON ((-93.287907 30.169094, -93.287943 30.169094, -93.287943 30.169134, -93.288026 30.169135, -93.288027 30.168947, -93.287927 30.168947, -93.287927 30.168914, -93.28783300000001 30.168914, -93.28783300000001 30.169002, -93.287908 30.169002, -93.287907 30.169094))",RES1,79949
351,16777,Hip,X,498.5372524,-93.30132823,30.14670921,61,132.9311109,Wood,Above,0,1,1997,0.18,17.48,"POLYGON ((-93.301187 30.146654, -93.301275 30.1468, -93.301365 30.146759, -93.301412 30.146838, -93.30147599999999 30.146809, -93.30134 30.146585, -93.301187 30.146654))",RES1,79951
352,14703,Hip,X,419.7892877,-93.28529717,30.1645343,11,132.3152082,Wood,Above,0,1,1998,0,14.61,"POLYGON ((-93.285332 30.164568, -93.28541199999999 30.164569, -93.28541199999999 30.164464, -93.28519799999999 30.164463, -93.285197 30.164605, -93.285253 30.164605, -93.285253 30.164628, -93.285332 30.164629, -93.285332 30.164568))",RES1,79955
353,13871,Gable,X,404.8867215,-93.291764,30.167169,11,132.2393802,Wood,Above,0,1,1999,0.085656312,14.34,"POLYGON ((-93.291698 30.167276, -93.29183 30.167276, -93.29183 30.167062, -93.291698 30.167062, -93.291698 30.167276))",COM1,79960
354,8667,Flat,X,400.9196044,-93.284955,30.1644325,11,132.3179774,Wood,Above,0,1,1999,0.15881868,15.65,"POLYGON ((-93.28508100000001 30.164488, -93.28508100000001 30.164377, -93.284829 30.164377, -93.284829 30.164488, -93.28508100000001 30.164488))",RES1,79962
355,1846,Hip,X,454.596204,-93.29232394,30.1675245,11,132.228598,Wood,Above,0,1,1998,0.195345715,15.55174027,"POLYGON ((-93.292226 30.1676, -93.292463 30.1676, -93.292463 30.167528, -93.292374 30.167528, -93.292374 30.167429, -93.292226 30.167429, -93.292226 30.1676))",RES1,79964
356,87,Hip,X,445.8535905,-93.291721,30.1676845,11,132.2222476,Wood,Above,0,1,1999,0.221926594,16.03502898,"POLYGON ((-93.29182400000001 30.16776, -93.29182400000001 30.167609, -93.291618 30.167609, -93.291618 30.16776, -93.29182400000001 30.16776))",RES1,79968
357,15874,Hip,X,419.0015334,-93.288977,30.169723,11,132.1499983,Wood,Above,0,1,1995,0.025976938,12.47230796,"POLYGON ((-93.28891900000001 30.169849, -93.289035 30.169849, -93.289035 30.169597, -93.28891900000001 30.169597, -93.28891900000001 30.169849))",RES3,79969
358,8975,Hip,X,423.2416327,-93.2930265,30.1724405,51,132.0669836,Wood,Above,0,2,1999,0,30.35,"POLYGON ((-93.292933 30.172524, -93.293149 30.172489, -93.29312 30.172357, -93.29290399999999 30.172392, -93.292933 30.172524))",RES1,79971
359,26267,Hip,X,328.7548956,-93.294414,30.169148,11,132.1785163,Wood,Above,0,1,1996,0.02,11.9,"POLYGON ((-93.29436699999999 30.169026, -93.29436699999999 30.16927, -93.294461 30.16927, -93.294461 30.169026, -93.29436699999999 30.169026))",RES1,79977
360,14414,Hip,X,456.6326585,-93.29234376,30.16776633,11,132.2206297,Wood,Above,0,1,1999,0.192632735,17.3,"POLYGON ((-93.292253 30.167832, -93.292342 30.167832, -93.292342 30.167888, -93.292422 30.167888, -93.292422 30.16767, -93.292253 30.16767, -93.292253 30.167832))",RES1,79983
361,6333,Hip,X,347.1820494,-93.2953669,30.16749413,42,132.2349546,Wood,Above,0,1,1998,0.238257828,16.33196051,"POLYGON ((-93.295501 30.167475, -93.295376 30.167477, -93.29537500000001 30.167412, -93.295267 30.167414, -93.29527 30.167553, -93.295502 30.167549, -93.295501 30.167475))",RES1,79986
362,6622,Hip,X,393.7060697,-93.293336,30.166997,11,132.2478296,Wood,Above,1.1,2,1998,0.129521196,14.35493084,"POLYGON ((-93.293273 30.167106, -93.29339899999999 30.167106, -93.29339899999999 30.166888, -93.293273 30.166888, -93.293273 30.167106))",COM1,79987
363,7196,Hip,X,404.4428826,-93.29068687,30.1707824,11,132.1178749,Wood,Above,0,1,1996,0.079427831,13.44414238,"POLYGON ((-93.2908 30.170705, -93.290601 30.170705, -93.290601 30.170874, -93.29074300000001 30.170874, -93.29074300000001 30.170779, -93.2908 30.170779, -93.2908 30.170705))",RES1,79988
364,2412,Hip,X,282.1674812,-93.2940985,30.1730045,51,132.0501451,Wood,Above,0,1,1999,0.022034323,12.40062406,"POLYGON ((-93.29417599999999 30.173068, -93.29417599999999 30.172941, -93.294021 30.172941, -93.294021 30.173068, -93.29417599999999 30.173068))",RES3,79989
365,25363,Hip,X,502.0034879,-93.28982574,30.16747858,42,132.2257525,Wood,Above,0,2,1998,0.06,30.21,"POLYGON ((-93.289709 30.16745, -93.28970700000001 30.16759, -93.289858 30.167591, -93.28985900000001 30.167539, -93.28988200000001 30.16753, -93.289883 30.167457, -93.289969 30.167425, -93.28997 30.16741, -93.289933 30.167335, -93.28982600000001 30.167375, -93.28984699999999 30.167417, -93.28984699999999 30.167442, -93.289771 30.167441, -93.28974700000001 30.16745, -93.289709 30.16745))",RES1,79991
366,29163,Gable,X,456.646625,-93.29300005,30.16923414,11,132.1731855,Wood,Above,0,2,1998,0.45,30.38,"POLYGON ((-93.292967 30.169321, -93.293109 30.16932, -93.293108 30.169165, -93.29286500000001 30.169166, -93.292866 30.169263, -93.29296600000001 30.169263, -93.292967 30.169321))",RES1,79993
